apply_id,merchant_id,apply_date,lend_amount,lend_period,view_days,view_no,30days_overdue_times,60days_overdue_times
50229476,a10d7e4f-60a9-4615-b2a4-b29fbec0620a,2018-05-10 00:00:00,5000.0,3,3,9,0,0
49875083,47efe6ea-a7e9-11e6-9007-ecf4bbdeffbc,2018-05-06 00:00:00,10000.0,12,1,14,5,4
50082959,63fce1a8-a6d4-485c-a1d7-3e93e5579556,2018-05-08 00:00:00,8000.0,3,1,6,1,0
52154568,1d4d6b6f-326b-4cab-9174-3416cad9b41c,2018-06-03 00:00:00,15000.0,12,6,36,4,4
50556060,b042ad32-10bf-4a7e-992f-0614948a6e22,2018-05-14 00:00:00,3000.0,12,1,2,2,1
49877498,6bc98aa3-eacf-4f24-bc91-cc1cef1fef57,2018-05-07 00:00:00,8000.0,12,3,6,0,0
51968815,4544ceee-e953-4713-a823-e90ae18d4fcb,2018-06-02 00:00:00,5000.0,6,9,25,4,3
50782608,13558121-0bc0-46dc-8cfb-79868818e174,2018-05-18 00:00:00,5000.0,3,3,12,1,0
51494251,fe3bec05-ea1b-4f97-a3b3-60f0e9ae3892,2018-05-26 00:00:00,2000.0,12,10,132,2,1
52849063,1512416a-02db-11e6-9180-ecf4bbdede50,2018-06-09 00:00:00,10000.0,12,1,1,0,0
53384400,e11de36e-b898-4e4b-b0b3-0fd1e9e062c8,2018-06-14 00:00:00,30000.0,6,10,197,0,0
52850720,e131bde2-2845-48e6-a5ee-280c92ef2aa8,2018-06-10 00:00:00,38000.0,6,8,24,0,0
49877446,b5b5a5b9-8d2d-11e6-9007-ecf4bbdeffbc,2018-05-07 00:00:00,10000.0,3,1,28,0,0
53090975,1efc1f03-1f0b-4e20-92ee-ead8eddb2b34,2018-06-11 00:00:00,30000.0,9,9,76,4,4
51494305,60c2045b-c126-4689-8cab-9a9e43adcf71,2018-05-26 00:00:00,20000.0,3,7,58,1,0
51177956,c2d8bc6d-a556-4d44-958a-49fdacfbe4a8,2018-05-22 00:00:00,8000.0,6,3,9,2,1
50390237,a9ff951c-1b5a-4a60-95cb-634efdc9f304,2018-05-12 00:00:00,40000.0,6,6,28,0,0
51910026,ed82bcc4-8c8b-4338-9c8b-98ef9cc91ea4,2018-05-31 00:00:00,30000.0,5,7,42,0,0
52154366,cec9f994-faa5-46f4-a88b-3bcbf84228ee,2018-06-03 00:00:00,15000.0,3,4,18,1,0
49510934,ccc8fc84-b300-11e5-9987-6c92bf21cf9b,2018-05-01 00:00:00,30000.0,3,10,67,0,0
50081975,4e44e25e-d47b-11e5-801b-6c92bf21cf9b,2018-05-08 00:00:00,5000.0,12,2,37,0,0
52154347,1f744cbd-e857-466e-aa6c-12167207ffdd,2018-06-03 00:00:00,8000.0,12,7,112,0,0
49595505,c293d18c-51b3-42de-bc2a-fd017bebfc52,2018-05-03 00:00:00,28000.0,12,5,50,0,0
49698925,6e97f4bb-ac7b-4101-b266-15f43ae1e716,2018-05-03 00:00:00,3000.0,12,1,12,0,0
49511140,6b8c5718-9af7-45b4-af6d-da4d5ee0744c,2018-05-01 00:00:00,20000.0,12,3,16,0,0
51775197,a5960cc3-73fc-48da-9ef8-6ad90abfe323,2018-05-30 00:00:00,35000.0,1,7,30,0,0
52850208,370d2b84-4c02-41bd-ae66-ee247c880aa0,2018-06-09 00:00:00,24000.0,3,3,5,0,0
51776193,df18375c-fc9c-11e5-9180-ecf4bbdede50,2018-05-30 00:00:00,5000.0,12,8,34,4,3
51968149,2f7af84e-6d1b-46ef-bd6e-932bb3398342,2018-05-31 00:00:00,12000.0,12,2,10,0,0
50082916,f213ca42-33ea-4c9a-9476-69e1bf5c25a0,2018-05-08 00:00:00,10000.0,12,2,3,0,0
50781590,f270b8e5-8076-4310-831a-6bc4b4ba8c8d,2018-05-18 00:00:00,15000.0,6,4,40,0,0
51299354,0e1c8aa5-39e0-11e7-bd48-70106fb1fcca,2018-05-24 00:00:00,3000.0,3,1,6,1,0
52410965,59a6bc1a-8039-44eb-8b0e-0ddb66f15cf0,2018-06-05 00:00:00,50000.0,12,9,33,0,0
53385575,5e6fa9f4-a3e9-4a71-8233-d6be2a08de9a,2018-06-15 00:00:00,8000.0,3,1,18,1,0
50082122,224f3597-50a1-4083-8d27-ac3a8c63e286,2018-05-08 00:00:00,12000.0,6,1,6,0,0
50326959,279c5dd9-1383-4a17-b21d-b16170bf3681,2018-05-10 00:00:00,30000.0,12,2,8,0,0
52155595,f3da289e-08dd-4e75-a612-16ba13db0e48,2018-06-03 00:00:00,50000.0,12,10,48,0,0
49594312,0b2b69e6-c02c-4490-8b88-e00d6124aafd,2018-05-03 00:00:00,4000.0,12,7,38,0,0
50686121,7ed902a4-6909-4e57-8cac-7ba2c7344765,2018-05-16 00:00:00,20000.0,1,7,24,0,0
50082102,9d4caf44-1e90-11e7-8008-7cd30ab49c9c,2018-05-08 00:00:00,50000.0,12,9,43,0,0
53562980,952caf02-19cb-4809-a238-aa18b7f5222c,2018-06-15 00:00:00,35000.0,9,4,30,0,0
50781199,7298d32e-5b0e-43b7-884c-d76b0cd7ebff,2018-05-17 00:00:00,10000.0,12,3,36,5,4
49875574,956de372-2f05-11e7-8008-7cd30ab49c9c,2018-05-07 00:00:00,50000.0,8,18,255,0,0
52154877,8fdc38ab-fcaa-11e5-9180-ecf4bbdede50,2018-06-04 00:00:00,50000.0,6,23,102,0,0
51494809,653bd5e4-ed01-428e-8f16-c31ba4301315,2018-05-28 00:00:00,3000.0,12,2,18,5,4
51909033,2f6d55af-1fbb-4096-804a-835c311acc84,2018-05-31 00:00:00,2000.0,3,2,12,1,0
50970455,2510a66a-2599-11e7-8008-7cd30ab49c9c,2018-05-21 00:00:00,20000.0,12,9,109,0,0
49717740,2a05e586-9211-4593-aec0-a142e2608949,2018-05-05 00:00:00,5000.0,6,1,2,0,0
53145135,4b7bc394-b9a8-4a99-a324-148957161acd,2018-06-12 00:00:00,50000.0,12,5,40,0,0
50082365,6c1d3ce0-5169-4499-a8d5-05f7134b48c7,2018-05-09 00:00:00,3000.0,12,1,10,0,0
50970485,099d9a76-e3ff-49d3-a554-605491a97cf7,2018-05-21 00:00:00,50000.0,12,12,79,0,0
52485511,d36f1c0a-4fa2-47d0-93f7-fc31a81f2fe4,2018-06-06 00:00:00,15000.0,12,4,11,4,4
50390652,e15d7197-0305-11e7-be5d-ecf4bbdede50,2018-05-13 00:00:00,8000.0,9,1,46,5,4
50556966,91aa2cbe-8ce7-478d-bb64-ca2c94ad0431,2018-05-14 00:00:00,3000.0,12,5,30,0,0
52365930,387317be-478c-473a-94ac-88864ecaa090,2018-06-04 00:00:00,10000.0,6,14,21,0,0
50555956,ef5c6bc2-fa6f-11e6-9007-ecf4bbdeffbc,2018-05-14 00:00:00,40000.0,3,3,11,0,0
51967867,5f35ce76-33a1-465a-9909-546a6175c4ba,2018-06-02 00:00:00,5000.0,6,11,70,1,0
51968449,e13ef1d2-8eee-41b6-a62c-7283c2aaa82f,2018-06-01 00:00:00,3000.0,12,4,14,4,4
51967185,5f2d5564-6f5b-4efe-9b4b-c3cf74677e6f,2018-06-01 00:00:00,20000.0,6,5,24,0,0
52849648,8faab601-be95-449e-8a67-7ed1a791e149,2018-06-10 00:00:00,8000.0,3,1,14,1,0
49715481,189ece1c-4a6c-4f1f-8990-12618124d254,2018-05-04 00:00:00,3000.0,12,1,10,1,0
49717144,54f6afc4-bfb7-4bfc-bbd7-0e09a53f109d,2018-05-04 00:00:00,8000.0,6,2,11,1,0
51299274,376c96d9-ef88-4727-8c14-c348020fa1ca,2018-05-24 00:00:00,8000.0,12,3,44,5,4
52155310,572012fd-6d4e-4e3c-a871-a15e15581e6d,2018-06-03 00:00:00,9000.0,6,4,18,3,2
50391652,d08ccbbc-08ae-4a9e-b9d4-0c109da5c624,2018-05-13 00:00:00,5000.0,9,9,23,4,3
50007081,0dc81da3-f4ca-41d0-9838-85f7dc8f42fa,2018-05-07 00:00:00,8000.0,12,7,19,8,7
50970540,abe1510d-96a3-11e6-9007-ecf4bbdeffbc,2018-05-21 00:00:00,8000.0,12,6,24,5,4
52687954,36f59b80-5788-468b-8038-d443aa71105f,2018-06-07 00:00:00,2000.0,12,3,24,4,3
51177939,23f4e361-0bb2-11e6-9180-ecf4bbdede50,2018-05-22 00:00:00,30000.0,4,4,22,0,0
50606124,ccbac382-5fb2-444c-92fe-125c591983f4,2018-05-15 00:00:00,30000.0,12,9,93,2,1
49594373,6dad95ff-27e7-4461-8c34-9fdf35770092,2018-05-03 00:00:00,30000.0,3,7,30,0,0
52850575,067f7f72-cd30-430e-b426-10b1e5d0e1fc,2018-06-10 00:00:00,30000.0,6,5,22,0,0
50781737,ce555532-94e5-48ef-86af-9eaceae87196,2018-05-19 00:00:00,10000.0,10,3,24,0,0
51686904,34ac165e-fe3b-4fdc-bc56-84bb3b66d194,2018-05-28 00:00:00,3000.0,3,2,7,1,0
50557031,0057c401-a259-11e6-9007-ecf4bbdeffbc,2018-05-14 00:00:00,3000.0,12,1,11,2,1
49364792,7cc62404-e70e-442e-bf4b-af311559463e,2018-05-01 00:00:00,1000.0,3,13,20,0,0
53144987,6062ba75-2cc2-4442-8827-f27a9af25a02,2018-06-11 00:00:00,50000.0,1,1,4,0,0
50970270,9526fbf1-7426-427f-8bf8-8da51dc67a60,2018-05-20 00:00:00,15000.0,6,4,11,4,3
51297916,5b254f82-5b9c-11e6-9007-ecf4bbdeffbc,2018-05-23 00:00:00,2000.0,9,5,12,5,4
50391414,dddd6d4a-5ea9-4d44-918a-de7c95d00aef,2018-05-12 00:00:00,2000.0,12,15,60,0,0
51299095,cb60e52d-1d2b-457c-99e1-7c45dd6abc67,2018-05-24 00:00:00,3000.0,12,5,48,0,0
52155867,93841a59-a4a3-4fa7-919f-0dcd5b23da22,2018-06-04 00:00:00,30000.0,6,5,52,0,0
49595381,d74a7e67-f9d7-438e-a4e7-d2c111933d32,2018-05-03 00:00:00,10000.0,12,5,6,0,0
49714912,131c1dfe-6101-4ab0-97e7-cc3b3fadd966,2018-05-03 00:00:00,50000.0,3,19,125,1,1
52410958,4c8094b7-786e-4728-a6ee-d2f230026f22,2018-06-05 00:00:00,8000.0,6,3,24,0,0
50326957,fd0da65c-dfca-4293-805c-ed13af37ff98,2018-05-10 00:00:00,25000.0,10,9,76,0,0
50391107,0e7dab07-345b-11e6-9007-ecf4bbdeffbc,2018-05-11 00:00:00,5000.0,12,2,29,0,0
49510902,3787b5ea-465b-4128-a8b9-bc885a975b58,2018-05-01 00:00:00,4000.0,12,6,15,0,0
49594182,a0d9db53-a26d-40eb-b0f8-ee20a6d27c50,2018-05-02 00:00:00,1000.0,3,1,11,0,0
52348918,f2f4f11f-04e8-4357-956b-37371307e661,2018-06-04 00:00:00,46000.0,12,6,103,0,0
52687963,c99a0a07-8f53-451d-ba20-833e0ef5dcb2,2018-06-07 00:00:00,10000.0,12,4,67,4,3
50082968,2c501675-74c1-4e1d-87ac-6c7e63b4edaa,2018-05-08 00:00:00,8000.0,9,3,22,6,5
50082253,5efe5342-011b-49da-8670-c0e906827f09,2018-05-09 00:00:00,3000.0,9,5,90,4,2
52850220,e7be1c0a-dd72-4af5-a0d9-310c77d7f8a8,2018-06-09 00:00:00,2000.0,3,6,115,1,0
50082936,93ad9b7c-962a-4046-8d47-4407857e7e13,2018-05-08 00:00:00,3000.0,9,11,286,0,0
51178009,49efb4f2-1e78-11e7-8008-7cd30ab49c9c,2018-05-22 00:00:00,15000.0,4,4,38,0,0
49715803,10088f36-86a7-4453-b41d-bb506489f783,2018-05-05 00:00:00,3000.0,12,2,11,0,0
52155639,68ef7c05-c78a-4df1-88a0-4c896c404288,2018-06-03 00:00:00,5000.0,6,11,88,0,0
52154806,7832b966-7f0d-11e6-9007-ecf4bbdeffbc,2018-06-04 00:00:00,50000.0,10,4,42,0,0
51775002,e328176c-91aa-4b37-8fbb-affee509e119,2018-05-29 00:00:00,50000.0,3,6,50,0,0
50390678,355c7676-6aeb-11e7-bd48-70106fb1fcca,2018-05-13 00:00:00,2000.0,6,1,13,0,0
49364619,914d7e48-f27e-11e5-801b-6c92bf21cf9b,2018-05-01 00:00:00,30000.0,3,1,4,0,0
52710332,7b87baa1-a207-4a3f-a532-b242625f4a57,2018-06-08 00:00:00,20000.0,9,4,22,4,3
52155215,8ef54a48-859b-41a1-a9e9-5e07eb52f8d4,2018-06-03 00:00:00,10000.0,12,6,38,0,0
49875483,fd95bdf1-e7c9-4228-8c29-941994341d73,2018-05-07 00:00:00,85000.0,3,13,41,0,0
51968005,d9915730-fc9c-11e5-9180-ecf4bbdede50,2018-05-31 00:00:00,10000.0,3,1,8,0,0
52154156,fa5a3dd0-ac8d-4e2b-9203-2f08c1d4a7ce,2018-06-02 00:00:00,8000.0,3,3,6,2,1
52849516,c2cc8aa0-7b5f-4325-891b-e1862b3f65f2,2018-06-10 00:00:00,5000.0,3,1,6,2,1
50006931,bec3f656-0949-4b83-87e3-34dae2091aa4,2018-05-07 00:00:00,50000.0,6,15,64,0,0
50606949,7592e1f3-f954-4935-af3a-9aa4f84475f3,2018-05-14 00:00:00,50000.0,12,2,14,0,0
50082111,95d00da4-26ab-4f09-8bbe-27077362c69e,2018-05-08 00:00:00,20000.0,6,17,40,0,0
49511138,f0d710e7-6430-4333-b9e4-c4815db520b5,2018-05-01 00:00:00,3000.0,3,3,54,0,0
49715067,5a0f4837-9fc0-481e-9ab4-08655d37b60d,2018-05-04 00:00:00,10000.0,12,4,7,0,0
53145302,1f93c628-856b-4210-a546-ccd657fd9aed,2018-06-12 00:00:00,20000.0,3,3,18,1,0
52480657,c19b5bcc-95e8-40cb-a9c7-0214983bfa39,2018-06-07 00:00:00,8000.0,3,3,24,2,1
50606195,de6a1f96-ec06-4761-b997-43f93ed432a8,2018-05-15 00:00:00,30000.0,6,1,11,4,3
50781877,6039cc92-5fb3-11e6-9007-ecf4bbdeffbc,2018-05-19 00:00:00,50000.0,12,0,0,3,2
51727920,040e0812-d48e-4bed-9614-8c4bf617f3a2,2018-05-28 00:00:00,10000.0,6,11,54,1,0
50390523,0874bf20-7330-471f-ae31-d6d14626a2cd,2018-05-13 00:00:00,50000.0,3,8,26,0,0
51454931,2aaaafa8-473d-461e-8387-80162b529916,2018-05-25 00:00:00,10000.0,12,3,24,1,0
51967776,3a673728-b4ae-4209-80ce-c2694330baa5,2018-06-02 00:00:00,3000.0,12,8,35,4,4
51178928,0d9033c0-1e95-11e7-8008-7cd30ab49c9c,2018-05-22 00:00:00,10000.0,12,1,2,5,4
50781138,9fd0dd92-70e7-4d1c-a041-f6a666930fc6,2018-05-17 00:00:00,8000.0,12,8,32,4,2
53384653,9c30e625-3bab-11e7-bd48-70106fb1fcca,2018-06-15 00:00:00,30000.0,6,3,6,0,0
52849512,31c0de17-b9e6-4057-8dca-ea2f6605ed7c,2018-06-10 00:00:00,10000.0,12,4,17,0,0
52485460,d740e423-f1c5-11e6-9007-ecf4bbdeffbc,2018-06-06 00:00:00,33000.0,12,15,85,0,0
53144800,f608f9e7-9dbf-4767-aaf5-9f8e76b80c39,2018-06-13 00:00:00,15000.0,12,4,18,3,3
50230140,0c1663cf-a7b0-4457-afac-8390f48c88dc,2018-05-10 00:00:00,10000.0,6,2,10,0,0
52485647,97c5df1c-bbd1-4673-88c8-54117931010d,2018-06-07 00:00:00,2000.0,12,2,36,1,0
51454949,16fe576c-1101-488d-8a34-98a53032c042,2018-05-25 00:00:00,15000.0,12,3,6,5,4
49716903,6b7e5ca8-b9b8-40b2-82b9-bc9836bc55e4,2018-05-03 00:00:00,15000.0,4,2,16,0,0
49595462,3809bfa2-abec-402f-8f4d-c98da399c84f,2018-05-03 00:00:00,8000.0,12,6,15,1,0
49518017,6bc52ab7-a142-4752-9942-d6c4bf270875,2018-05-01 00:00:00,3000.0,3,3,8,0,0
50606180,31e7a5c2-43c0-4474-a81c-b0f253b0437b,2018-05-15 00:00:00,10000.0,3,4,5,1,0
52711074,8eb6702b-cbce-4c76-acc7-b75fa2799a24,2018-06-08 00:00:00,37000.0,6,3,8,0,0
49595180,b00c76f9-c829-11e6-9007-ecf4bbdeffbc,2018-05-02 00:00:00,5000.0,3,3,8,0,0
50391744,94cb86cc-52a9-4425-978c-7b7aed2f0b19,2018-05-13 00:00:00,6000.0,3,7,21,0,0
50082358,f5a9e78d-d1a3-11e6-9007-ecf4bbdeffbc,2018-05-09 00:00:00,30000.0,3,2,8,0,0
51908995,244c4959-06cf-11e6-9180-ecf4bbdede50,2018-05-30 00:00:00,45000.0,3,11,46,0,0
53384063,18d84b96-9b2f-11e6-9007-ecf4bbdeffbc,2018-06-14 00:00:00,20000.0,3,5,24,0,0
52485480,c849a687-3953-45dc-9d10-2f6f3715664b,2018-06-06 00:00:00,5000.0,6,4,26,3,2
50229041,73d42be9-c407-4291-ac29-c713f6d625f7,2018-05-09 00:00:00,3000.0,9,1,2,2,1
53383967,236d9c0a-bf78-11e6-9007-ecf4bbdeffbc,2018-06-13 00:00:00,50000.0,3,9,74,0,0
50327953,c770d495-37e1-4a4e-b33e-23edb79618d9,2018-05-10 00:00:00,10000.0,3,2,21,0,0
50390249,256dc38b-836e-46f5-a6c8-7c9fb25b53d1,2018-05-12 00:00:00,20000.0,6,7,11,0,0
52154907,6fd161c8-9200-4c9d-9f72-9fff70211ffc,2018-06-02 00:00:00,50000.0,9,1,20,7,6
53075036,29b21258-a3f6-43c7-ae62-0b8e742aef9f,2018-06-11 00:00:00,2000.0,3,6,22,0,0
49364603,245987a8-3ad3-4361-8f60-19b44f5f1d83,2018-05-01 00:00:00,5000.0,12,1,10,0,0
53145020,0a1e4597-b7d3-4dcf-83b1-8dd01ffbbe8c,2018-06-11 00:00:00,8000.0,6,1,2,4,4
50606020,6b346b53-b9ba-11e5-9987-6c92bf21cf9b,2018-05-15 00:00:00,19000.0,3,7,17,0,0
51968381,556754dd-1b4d-11e7-bf3b-008cfae27c4c,2018-06-01 00:00:00,10000.0,9,2,10,0,0
52155646,7b072b55-4d9f-11e6-9007-ecf4bbdeffbc,2018-06-03 00:00:00,5000.0,6,1,2,0,0
49369881,55901be7-09dd-4c9b-89c7-00c86dca53af,2018-05-01 00:00:00,10000.0,12,6,10,8,7
50348944,fbdaaac0-919c-403e-b5dc-c845f16df8ca,2018-05-11 00:00:00,5000.0,12,2,28,4,2
50391505,e957cba7-cdcb-480e-b9d5-750416bfabad,2018-05-13 00:00:00,5000.0,3,3,14,1,0
49875495,93ad9b7c-962a-4046-8d47-4407857e7e13,2018-05-07 00:00:00,3000.0,9,10,216,0,0
52408908,b152b468-82e4-488f-8f28-25c484e865ff,2018-06-05 00:00:00,3000.0,12,8,74,0,0
49717013,88215f4d-4976-467f-9e74-99bc3fde5f1e,2018-05-03 00:00:00,59000.0,4,4,13,0,0
51775250,b3ac8faa-1374-11e7-9936-008cfae57a48,2018-05-30 00:00:00,49000.0,12,10,60,0,0
49594971,d5b42292-f5b4-11e6-9007-ecf4bbdeffbc,2018-05-02 00:00:00,4000.0,12,5,39,1,0
50229960,e3a04469-1c54-4003-b0b7-f1cfbc1ef147,2018-05-09 00:00:00,5000.0,6,6,26,3,1
51178905,b34d4805-088c-11e7-be5d-ecf4bbdede50,2018-05-22 00:00:00,50000.0,3,9,55,0,0
51968862,3571939e-5d42-11e6-9007-ecf4bbdeffbc,2018-06-02 00:00:00,50000.0,1,3,13,0,0
52154435,39ce93c3-a92a-4faa-9daa-26d702001f18,2018-06-03 00:00:00,50000.0,12,3,14,0,0
50229134,ee38ed7a-bd87-4cc1-b2bc-9314dd7fc2eb,2018-05-10 00:00:00,20000.0,6,3,28,0,0
51776138,a1b4fd0a-ece9-11e6-9007-ecf4bbdeffbc,2018-05-29 00:00:00,50000.0,4,16,44,0,0
51968028,834f67b4-234d-11e7-8008-7cd30ab49c9c,2018-05-31 00:00:00,3000.0,3,1,1,2,1
52155536,955d2247-a4af-464e-8ba3-ebbf586a31b3,2018-06-03 00:00:00,2000.0,12,3,40,2,1
52480725,505a91ea-03f5-47ce-a17c-426f67545d56,2018-06-07 00:00:00,30000.0,6,3,6,3,2
52154301,4e97f63e-1752-441f-951d-68be3459b26b,2018-06-03 00:00:00,10000.0,3,3,9,2,1
50230107,520d582c-9d8e-47d1-8c46-25cb76bc4005,2018-05-09 00:00:00,15000.0,12,1,26,0,0
50082325,4f489fb7-d1d1-411d-b07e-4bece858b79b,2018-05-09 00:00:00,3000.0,12,3,7,3,1
52484987,cffa45e1-be3c-4d70-989b-38c8cc0ba4cf,2018-06-05 00:00:00,5000.0,6,6,25,0,0
53385492,ee066cb4-f73e-4c4a-94fc-2700e5f28b0f,2018-06-15 00:00:00,10000.0,6,2,9,1,0
50782849,5544fcef-9135-45bb-8baa-013d6c397d49,2018-05-19 00:00:00,8000.0,12,6,17,5,4
52849747,0578433b-f282-11e6-9007-ecf4bbdeffbc,2018-06-10 00:00:00,21000.0,12,2,5,0,0
50606992,06376e89-4e7f-485d-9514-38810d92dfa7,2018-05-15 00:00:00,2000.0,12,5,20,0,0
53145332,bc663e06-6290-4585-a451-224f840c7b9d,2018-06-12 00:00:00,2000.0,3,2,10,2,1
49364797,21ccdc3e-4a99-4775-b1fa-ddf87da394ae,2018-05-01 00:00:00,8000.0,3,4,33,0,0
50606241,3c61d5c6-2c25-11e7-8008-7cd30ab49c9c,2018-05-15 00:00:00,5000.0,9,7,31,0,0
51493512,3f33e509-dfce-4224-8d41-7a0aaa053987,2018-05-27 00:00:00,20000.0,6,1,3,0,0
50391606,bf9d3050-4633-408c-b8ad-a234613b8b89,2018-05-13 00:00:00,3000.0,3,4,11,0,0
53145546,17ebbc7a-4f5f-441c-961b-1cb5b45fc1db,2018-06-13 00:00:00,3000.0,12,2,9,0,0
52153921,b0f292f1-f090-4ab1-b58d-e4197f1819d6,2018-06-02 00:00:00,50000.0,1,10,57,0,0
52485038,dc2ab399-31ac-4f50-b2e1-2bc2a889a118,2018-06-05 00:00:00,15000.0,12,1,5,3,2
53144763,9b54db74-d89b-4495-b06d-a0b423042633,2018-06-13 00:00:00,50000.0,12,3,8,0,0
49593999,194beb96-0453-47ff-adf6-b2d079415030,2018-05-02 00:00:00,10000.0,9,2,8,3,2
51776342,37bf482a-24aa-473b-84fd-218f387028d4,2018-05-30 00:00:00,2000.0,3,1,22,0,0
49875654,9f7bbf1a-74fa-4a9f-a8fe-29ee67a9665e,2018-05-07 00:00:00,50000.0,12,1,1,2,0
50327936,eae38522-19d5-11e7-bf3b-008cfae27c4c,2018-05-10 00:00:00,50000.0,6,7,20,0,0
52155620,2344807d-ecbc-4cd8-b27d-961fa5940571,2018-06-03 00:00:00,50000.0,6,9,24,0,0
52711066,bf97e11f-ce02-43ce-91a9-0153d4e9eca8,2018-06-08 00:00:00,1000.0,12,8,31,0,0
49717807,a8c84d10-6a4c-4422-8a8d-78277a577251,2018-05-05 00:00:00,24000.0,12,8,41,0,0
52710931,280bdea3-ba67-42d6-9958-87a43905edb0,2018-06-07 00:00:00,20000.0,3,4,5,2,1
50230459,1f9aac91-4c25-11e7-bd48-70106fb1fcca,2018-05-10 00:00:00,30000.0,6,6,57,0,0
50602931,93284819-84d5-4376-9e9c-0c47c398afd2,2018-05-14 00:00:00,5000.0,3,4,50,0,0
50970124,a12d3616-9002-43eb-8e8f-539dc7d36257,2018-05-20 00:00:00,50000.0,6,11,51,0,0
51178974,cb53fd72-9a32-421a-9915-ff2b8fee8718,2018-05-22 00:00:00,40000.0,12,2,67,0,0
51493202,a0e9da49-9042-40e6-8e88-3ee2c2afea91,2018-05-26 00:00:00,10000.0,3,3,9,2,1
53383944,c246ecd0-beaf-11e6-9007-ecf4bbdeffbc,2018-06-13 00:00:00,10000.0,6,2,12,4,3
52710180,43bc16a7-f8fd-11e6-9007-ecf4bbdeffbc,2018-06-08 00:00:00,10000.0,6,2,9,4,4
52366069,68e6ee04-17da-436b-86a2-da7e7cb26857,2018-06-04 00:00:00,5000.0,6,4,9,2,2
49594041,a8629dee-e470-4391-a790-24ac25f87b8d,2018-05-02 00:00:00,8000.0,6,1,3,0,0
49511261,1180a0f3-dce7-4fd6-9e7c-24ca36805ab3,2018-05-02 00:00:00,48000.0,3,7,147,0,0
51910047,9a5a5561-1fea-11e6-9007-ecf4bbdeffbc,2018-05-31 00:00:00,50000.0,10,5,34,0,0
50607132,2fe47e4a-2567-4a73-a9cb-5d04bd1b9e61,2018-05-15 00:00:00,5000.0,6,2,24,0,0
52710993,19439945-b9ca-11e5-9987-6c92bf21cf9b,2018-06-07 00:00:00,27000.0,12,19,113,0,0
52343924,162b5511-a450-46a4-8f97-c4e7a9a00578,2018-06-04 00:00:00,30000.0,3,9,24,0,0
53143950,725db0f9-0f9f-4376-9522-44e162af68c7,2018-06-11 00:00:00,2000.0,3,8,36,2,1
52154750,1a0dce1e-3932-11e7-bd48-70106fb1fcca,2018-06-04 00:00:00,50000.0,10,10,52,0,0
50684958,91248714-69f0-4930-a34c-0ff0e5771d8a,2018-05-15 00:00:00,50000.0,3,8,16,0,0
52485107,bacc1c79-8783-44f4-8832-735ac2e9d21a,2018-06-06 00:00:00,2000.0,12,2,19,3,2
50964992,9c7753ae-c76e-11e6-9007-ecf4bbdeffbc,2018-05-19 00:00:00,3000.0,9,11,133,3,2
52848956,58fbe4d7-606c-4a4b-b81d-249138340795,2018-06-08 00:00:00,50000.0,12,1,8,0,0
50390289,217d574e-4d89-4d81-b1d6-d6814c3ef228,2018-05-12 00:00:00,10000.0,12,4,41,1,0
51107143,42cac587-37ec-46b8-a3a8-bd1f628acdb5,2018-05-22 00:00:00,5000.0,12,7,16,0,0
51494424,78b87ea3-5fcf-4382-9670-9d41dd2f1703,2018-05-26 00:00:00,32000.0,12,4,5,0,0
51967889,90ae9152-f0d2-11e5-801b-6c92bf21cf9b,2018-06-02 00:00:00,30000.0,6,8,21,4,3
51493821,304ab757-2d6e-11e7-8008-7cd30ab49c9c,2018-05-28 00:00:00,18000.0,3,5,12,0,0
50391754,c24f7796-24a9-494b-bfa0-b678808fb1cc,2018-05-13 00:00:00,5000.0,3,2,4,1,0
53385182,785d62f8-3ff2-446a-8e40-07690fb9aa93,2018-06-14 00:00:00,3000.0,3,1,22,2,1
50782705,40171620-fba5-11e5-9180-ecf4bbdede50,2018-05-18 00:00:00,50000.0,5,8,49,0,0
50390586,94fb4e53-4ad5-4a6d-8b83-87eaceb30c45,2018-05-13 00:00:00,10000.0,12,3,20,0,0
50348977,2f06cd86-cac1-45ec-a127-18182ae72ac9,2018-05-11 00:00:00,2000.0,12,2,14,1,0
49715022,babb69ea-2361-11e7-8008-7cd30ab49c9c,2018-05-04 00:00:00,50000.0,6,4,13,0,0
50781447,3ac697cf-657e-4ac1-97f8-8608e9ff91c1,2018-05-18 00:00:00,3000.0,12,2,44,0,0
49369658,45bba02e-06c3-11e6-9180-ecf4bbdede50,2018-05-01 00:00:00,8000.0,6,1,1,2,1
51493467,5224511e-c02b-4c22-a899-0e51737cd67a,2018-05-27 00:00:00,30000.0,6,12,48,0,0
50606924,eaf7d56f-74f2-486e-9b3a-88d36d0729c3,2018-05-14 00:00:00,5000.0,3,1,9,0,0
50391668,7abd24b7-c6ef-43ee-b6aa-c90f514f3a07,2018-05-13 00:00:00,8000.0,3,2,11,0,0
49715235,fb4192dd-67c8-4add-b30a-2ec8eb0ef1c7,2018-05-04 00:00:00,8000.0,12,6,32,2,0
50739953,018d200a-d631-11e6-9007-ecf4bbdeffbc,2018-05-16 00:00:00,5000.0,6,4,20,0,0
50965628,83319ecb-5e43-4ffd-a365-a786ed556239,2018-05-21 00:00:00,2000.0,6,7,54,5,4
51686901,c6fed595-6fe3-4624-bff3-2b1aa7ce52af,2018-05-28 00:00:00,50000.0,12,5,14,0,0
